id,utterance,label
deepseek-extra800-00486,How can I become more productive?,chat
deepseek-extra800-00487,Act out being a statue.,motion_query
deepseek-extra800-00488,Imitate a bird flying.,motion_query
deepseek-extra800-00489,What book should I read next?,chat
deepseek-extra800-00490,Turn your head to the left and look at me.,motion_query
deepseek-extra800-00491,Should I take the bus or train?,chat
deepseek-extra800-00492,Hand me the water bottle.,motion_query
deepseek-extra800-00493,Can you help me plan a dinner party?,chat
deepseek-extra800-00494,Kneel down to check the cable.,motion_query
deepseek-extra800-00495,Step aside.,motion_query
deepseek-extra800-00496,Come closer and look at this screen.,motion_query
deepseek-extra800-00497,What should I do to prepare for the meeting?,chat
deepseek-extra800-00498,What are your functions?,chat
deepseek-extra800-00499,Is it better to study in the morning or evening?,chat
deepseek-extra800-00500,Go to the kitchen and bring a glass.,motion_query
deepseek-extra800-00501,Can you hand me that cup?,motion_query
deepseek-extra800-00502,Can you tell me a story about space?,chat
deepseek-extra800-00503,What should I wear today based on the weather?,chat
deepseek-extra800-00504,Block my path.,motion_query
deepseek-extra800-00505,I need help planning my schedule.,chat
deepseek-extra800-00506,Can you help me study for my exam?,chat
deepseek-extra800-00507,Please bring me that book.,motion_query
deepseek-extra800-00508,Lift the lid of the pot.,motion_query
deepseek-extra800-00509,What can you carry with your arms?,chat
deepseek-extra800-00510,Show me how to do a jumping jack.,motion_query
deepseek-extra800-00511,What should I do if my computer freezes?,chat
deepseek-extra800-00512,Show me how to tie a knot by doing it.,motion_query
deepseek-extra800-00513,Can you solve this math problem: 12 x 15?,chat
deepseek-extra800-00514,Can you remind me to water the plants later?,chat
deepseek-extra800-00515,Turn your head and look at the painting.,motion_query
deepseek-extra800-00516,Open the drawer on your left.,motion_query
deepseek-extra800-00517,Spin around to show your full range of motion.,motion_query
deepseek-extra800-00518,How many objects can you recognize?,chat
deepseek-extra800-00519,Turn left and move forward two meters.,motion_query
deepseek-extra800-00520,Can you suggest a good book for a rainy afternoon?,chat
deepseek-extra800-00521,Lower your right arm slowly.,motion_query
deepseek-extra800-00522,Demonstrate the fire drill procedure.,motion_query
deepseek-extra800-00523,Open the door slowly.,motion_query
deepseek-extra800-00524,How can I improve my public speaking?,chat
deepseek-extra800-00525,Turn on the lamp on the table.,motion_query
deepseek-extra800-00526,Hand me the wrench.,motion_query
deepseek-extra800-00527,What are your capabilities in terms of conversation?,chat
deepseek-extra800-00528,Let go of the object.,motion_query
deepseek-extra800-00529,Go to the corner and stay there.,motion_query
deepseek-extra800-00530,Stand on one foot for balance.,motion_query
deepseek-extra800-00531,Turn your head toward the speaker.,motion_query
deepseek-extra800-00532,Crunch your shoulders like you're cold.,motion_query
deepseek-extra800-00533,Take this book to the shelf.,motion_query
deepseek-extra800-00534,How do I get to the airport?,chat
deepseek-extra800-00535,Gesture toward the window.,motion_query
deepseek-extra800-00536,Pick up the ball and throw it to me.,motion_query
deepseek-extra800-00537,Move the chair to the left side.,motion_query
deepseek-extra800-00538,Is it better to exercise in the morning or evening?,chat
deepseek-extra800-00539,Follow me to the living room.,motion_query
deepseek-extra800-00540,Take three steps forward.,motion_query
deepseek-extra800-00541,Place this box on the shelf.,motion_query
deepseek-extra800-00542,How do you navigate around obstacles?,chat
deepseek-extra800-00543,Follow me to the meeting room.,motion_query
deepseek-extra800-00544,Answer the question by showing me a number of fingers.,motion_query
deepseek-extra800-00545,Can you list the planets in order from the Sun?,chat
deepseek-extra800-00546,Please bring me the remote control.,motion_query
deepseek-extra800-00547,Can you suggest a healthy breakfast recipe?,chat
deepseek-extra800-00548,Fetch the remote from the coffee table.,motion_query
deepseek-extra800-00549,Bring me the remote.,motion_query
deepseek-extra800-00550,Hold this box for a moment.,motion_query
deepseek-extra800-00551,Go to the front door and open it.,motion_query
deepseek-extra800-00552,Demonstrate how to do a squat correctly.,motion_query
deepseek-extra800-00553,Nod your head.,motion_query
deepseek-extra800-00554,How do you handle errors?,chat
deepseek-extra800-00555,Can you repeat that in a simpler way?,chat
deepseek-extra800-00556,Pick up the ball and throw it.,motion_query
deepseek-extra800-00557,How do you define artificial intelligence?,chat
deepseek-extra800-00558,How old are you?,chat
deepseek-extra800-00559,Point to the whiteboard.,motion_query
deepseek-extra800-00560,Bring me the red box from the shelf.,motion_query
deepseek-extra800-00561,How do I bake a cake?,chat
deepseek-extra800-00562,What do you recommend for a beginner cook?,chat
deepseek-extra800-00563,Raise your arm above your head.,motion_query
deepseek-extra800-00564,Can you debug my code?,chat
deepseek-extra800-00565,I need advice on how to ask for a raise.,chat
deepseek-extra800-00566,"I'm feeling a bit down, can you talk to me?",chat
deepseek-extra800-00567,Step forward two meters.,motion_query
deepseek-extra800-00568,Recommend a movie for tonight.,chat
deepseek-extra800-00569,Thanks for your help earlier.,chat
deepseek-extra800-00570,Describe the painting in front of you.,chat
deepseek-extra800-00571,Calculate the square root of 144.,chat
deepseek-extra800-00572,Can you say something in French?,chat
deepseek-extra800-00573,Turn toward the speaker.,motion_query
deepseek-extra800-00574,Point to the object I just mentioned.,motion_query
deepseek-extra800-00575,Turn around 180 degrees.,motion_query
deepseek-extra800-00576,Hold this object.,motion_query
deepseek-extra800-00577,Lower your hand slowly.,motion_query
deepseek-extra800-00578,Block the ball with your hand.,motion_query
deepseek-extra800-00579,Can you describe the layout of this room?,chat
deepseek-extra800-00580,Bring me the remote control from the couch.,motion_query
deepseek-extra800-00581,Reach out and grab the cup.,motion_query
deepseek-extra800-00582,Can you tell me a short story?,chat
deepseek-extra800-00583,Point at the red light.,motion_query
deepseek-extra800-00584,Point to where the noise is coming from.,motion_query
deepseek-extra800-00585,How do you write a haiku?,chat
deepseek-extra800-00586,"Answer with a gesture, not words.",motion_query
deepseek-extra800-00587,Move that chair to the left.,motion_query
deepseek-extra800-00588,Guide me to the door.,motion_query
deepseek-extra800-00589,Pick up the toy and hand it to the child.,motion_query
deepseek-extra800-00590,What tasks can you help me with?,chat
deepseek-extra800-00591,Act out how to bow properly.,motion_query
deepseek-extra800-00592,Wave your hand when I say hello.,motion_query
deepseek-extra800-00593,What is your internal clock speed?,chat
deepseek-extra800-00594,Can you give me directions?,chat
deepseek-extra800-00595,Stay in place until I return.,motion_query
deepseek-extra800-00596,Move the vase to the left side.,motion_query
deepseek-extra800-00597,I need to remember to buy milk. Can you set a reminder?,chat
deepseek-extra800-00598,What movies are playing this weekend?,chat
deepseek-extra800-00599,How long would it take to learn programming?,chat
deepseek-extra800-00600,I'm feeling lonely; talk to me.,chat
deepseek-extra800-00601,Hold this tool steady.,motion_query
deepseek-extra800-00602,"Hand me that wrench, please.",motion_query
deepseek-extra800-00603,Please point to the nearest exit.,motion_query
deepseek-extra800-00604,Show me how you would pick up a fragile object.,motion_query
deepseek-extra800-00605,Guide me through this dark hallway.,motion_query
deepseek-extra800-00606,How do I set a reminder for my meeting?,chat
deepseek-extra800-00607,Can you give me advice on staying motivated?,chat
deepseek-extra800-00608,Go to the kitchen and check the stove.,motion_query
deepseek-extra800-00609,How can I improve my cooking skills?,chat
deepseek-extra800-00610,Bring me the blue cup from the shelf.,motion_query
deepseek-extra800-00611,Catch the ball when I throw it.,motion_query
deepseek-extra800-00612,I'm worried about the exam.,chat
deepseek-extra800-00613,Scratch your head as if thinking.,motion_query
deepseek-extra800-00614,Convert 1 cup to milliliters.,chat
deepseek-extra800-00615,What is the best route to the airport?,chat
deepseek-extra800-00616,Do you think solar energy is efficient?,chat
deepseek-extra800-00617,Lead me out of this room.,motion_query
deepseek-extra800-00618,Can you explain how solar panels work?,chat
deepseek-extra800-00619,Go to the kitchen and check if the oven is off.,motion_query
deepseek-extra800-00620,I feel lonely today. Can you chat with me?,chat
deepseek-extra800-00621,What is the best way to organize my desk?,chat
deepseek-extra800-00622,Place your hand on your heart.,motion_query
deepseek-extra800-00623,How do I get to the train station?,chat
deepseek-extra800-00624,What song is this? (playing music),chat
deepseek-extra800-00625,Act out how to greet someone.,motion_query
deepseek-extra800-00626,Raise your eyebrows.,motion_query
deepseek-extra800-00627,Move the table to the corner.,motion_query
deepseek-extra800-00628,Do you think I should apologize to her?,chat
deepseek-extra800-00629,Spin around.,motion_query
deepseek-extra800-00630,Push the button on top of the console.,motion_query
deepseek-extra800-00631,Raise your hand if you agree with me.,motion_query
deepseek-extra800-00632,Pick up that paper from the floor.,motion_query
deepseek-extra800-00633,How do I stay productive when working from home?,chat
deepseek-extra800-00634,I'm planning a trip to Japan. Any recommendations?,chat
deepseek-extra800-00635,What are your capabilities in terms of movement?,chat
deepseek-extra800-00636,Take the box to the delivery area.,motion_query
deepseek-extra800-00637,"My computer won't turn on, what should I do?",chat
deepseek-extra800-00638,Hand me the pen on the desk.,motion_query
deepseek-extra800-00639,How do I reset the network router?,chat
deepseek-extra800-00640,What's the weather like?,chat
deepseek-extra800-00641,Demonstrate how to do jumping jacks.,motion_query
deepseek-extra800-00642,What should I do to improve my memory?,chat
deepseek-extra800-00643,Lift your right arm.,motion_query
deepseek-extra800-00644,I'm feeling a bit down today. Can you cheer me up?,chat
deepseek-extra800-00645,Act out a happy celebration.,motion_query
deepseek-extra800-00646,Tell me a story.,chat
deepseek-extra800-00647,Turn towards the window.,motion_query
deepseek-extra800-00648,Who wrote Romeo and Juliet?,chat
deepseek-extra800-00649,Step aside to let me pass.,motion_query
deepseek-extra800-00650,Push the red button.,motion_query
deepseek-extra800-00651,Can you list your available colors?,chat
deepseek-extra800-00652,Do you prefer classical or jazz music?,chat
deepseek-extra800-00653,Can you help me relax?,chat
deepseek-extra800-00654,Crouch down to tie my shoe.,motion_query
deepseek-extra800-00655,Look at the red button.,motion_query
deepseek-extra800-00656,Push the button to start the machine.,motion_query
deepseek-extra800-00657,What does the acronym NASA stand for?,chat
deepseek-extra800-00658,Stop moving and stay perfectly still.,motion_query
deepseek-extra800-00659,How can I organize my closet efficiently?,chat
deepseek-extra800-00660,Wave your arm to greet the visitor.,motion_query
deepseek-extra800-00661,What are the differences between Java and Python?,chat
deepseek-extra800-00662,How do I reset the password?,chat
deepseek-extra800-00663,Come here and show me your hand.,motion_query
deepseek-extra800-00664,Tell me about your programming.,chat
deepseek-extra800-00665,Show me how to chop an onion.,motion_query
deepseek-extra800-00666,Can you describe the plot of 'The Matrix'?,chat
deepseek-extra800-00667,Can you give me a step-by-step recipe for pasta?,chat
deepseek-extra800-00668,Act like you are surprised.,motion_query
deepseek-extra800-00669,Hold this book steady.,motion_query
deepseek-extra800-00670,Show me how you can balance on one foot.,motion_query
deepseek-extra800-00671,"My phone won't turn on, what should I do?",chat
deepseek-extra800-00672,How do I pair my phone via Bluetooth?,chat
deepseek-extra800-00673,What time is it in Tokyo right now?,chat
deepseek-extra800-00674,What steps should I take to start a vegetable garden?,chat
deepseek-extra800-00675,"I'm feeling stressed, any advice to relax?",chat
deepseek-extra800-00676,Can you explain the difference between AI and machine learning?,chat
deepseek-extra800-00677,Can you calculate 25% of 80?,chat
deepseek-extra800-00678,Stand up and step back.,motion_query
deepseek-extra800-00679,Can you describe the taste of a mango?,chat
deepseek-extra800-00680,Catch this ball if possible.,motion_query
deepseek-extra800-00681,Lower the platform a few feet.,motion_query
deepseek-extra800-00682,Turn around and look at me.,motion_query
deepseek-extra800-00683,Lift your arm.,motion_query
deepseek-extra800-00684,Can you describe your maintenance schedule?,chat
deepseek-extra800-00685,Take the box and put it on the chair.,motion_query
deepseek-extra800-00686,Reach for the book on the top shelf.,motion_query
deepseek-extra800-00687,I need advice on a work problem.,chat
deepseek-extra800-00688,Can you confirm the password policy?,chat
deepseek-extra800-00689,Can you explain how a microwave works?,chat
deepseek-extra800-00690,Show me how to salute.,motion_query
deepseek-extra800-00691,Act out a dog barking.,motion_query
deepseek-extra800-00692,"I'm having trouble with my math homework, can you help?",chat
deepseek-extra800-00693,Can you speak in a different language?,chat
deepseek-extra800-00694,How do you handle unexpected obstacles?,chat
deepseek-extra800-00695,Spell your name with your body.,motion_query
deepseek-extra800-00696,Pick up the cup and place it on the shelf.,motion_query
deepseek-extra800-00697,Turn toward me and smile.,motion_query
deepseek-extra800-00698,Follow that person to the lobby.,motion_query
deepseek-extra800-00699,Lead me to the conference room.,motion_query
deepseek-extra800-00700,Do you know any fun facts about octopuses?,chat
deepseek-extra800-00701,Show me how you can juggle.,motion_query
deepseek-extra800-00702,Follow me into the next room.,motion_query
deepseek-extra800-00703,Nod your head yes.,motion_query
deepseek-extra800-00704,What is the meaning of 'serendipity'?,chat
deepseek-extra800-00705,Can you explain the concept of empathy?,chat
deepseek-extra800-00706,Gesture come here to the dog.,motion_query
deepseek-extra800-00707,How do I get to the nearest library?,chat
deepseek-extra800-00708,Place the tray on the table.,motion_query
deepseek-extra800-00709,Follow the red line on the floor.,motion_query
deepseek-extra800-00710,Act out how you would open a door.,motion_query
deepseek-extra800-00711,What is the difference between jam and jelly?,chat
deepseek-extra800-00712,What is the time difference between New York and London?,chat
deepseek-extra800-00713,Explain how airplanes fly.,chat
deepseek-extra800-00714,How do I clean the robot's sensors?,chat
deepseek-extra800-00715,I'm having trouble with my code.,chat
deepseek-extra800-00716,Follow that person through the hallway.,motion_query
deepseek-extra800-00717,How do you store data internally?,chat
deepseek-extra800-00718,Raise your arm to ask a question.,motion_query
deepseek-extra800-00719,What is the difference between empathy and sympathy?,chat
deepseek-extra800-00720,Can you give me advice on how to negotiate a salary?,chat
deepseek-extra800-00721,What movies are similar to Inception?,chat
deepseek-extra800-00722,Can you give me tips for better time management?,chat
deepseek-extra800-00723,Press the start button.,motion_query
deepseek-extra800-00724,Stop! Don't move.,motion_query
deepseek-extra800-00725,Why do some plants need more sunlight than others?,chat
deepseek-extra800-00726,Can you suggest a good recipe for pasta?,chat
deepseek-extra800-00727,"I'm feeling stressed, do you have any relaxation tips?",chat
deepseek-extra800-00728,Guide my hand to draw a circle.,motion_query
deepseek-extra800-00729,Act out a lion roaring.,motion_query
deepseek-extra800-00730,Step forward and extend your hand for a handshake.,motion_query
deepseek-extra800-00731,I feel a bit stressed; can you tell me a joke?,chat
deepseek-extra800-00732,Fetch the red ball from the corner.,motion_query
deepseek-extra800-00733,Do you understand emotions?,chat
deepseek-extra800-00734,Plan a birthday party for me.,chat
deepseek-extra800-00735,Can you recommend a good movie in the sci-fi genre?,chat
deepseek-extra800-00736,Walk around the table and return to your starting position.,motion_query
deepseek-extra800-00737,Come closer and look at this diagram.,motion_query
deepseek-extra800-00738,I need advice on budgeting.,chat
deepseek-extra800-00739,Turn around 90 degrees.,motion_query
deepseek-extra800-00740,Bring me that red book.,motion_query
deepseek-extra800-00741,I'm feeling sad today. Can you cheer me up?,chat
deepseek-extra800-00742,Bring me the blue cup from the table.,motion_query
deepseek-extra800-00743,Guide me to the restroom.,motion_query
deepseek-extra800-00744,Crouch down to look under the bed.,motion_query
deepseek-extra800-00745,Point toward the exit.,motion_query
deepseek-extra800-00746,Raise your right hand and wave.,motion_query
deepseek-extra800-00747,Imitate my facial expression.,motion_query
deepseek-extra800-00748,Pass me the remote control.,motion_query
deepseek-extra800-00749,Can you just talk to me for a while?,chat
deepseek-extra800-00750,What movie do you recommend for a family night?,chat
deepseek-extra800-00751,Point at the fire extinguisher.,motion_query
deepseek-extra800-00752,Pick up that pencil and bring it to me.,motion_query
deepseek-extra800-00753,Hold this position for five seconds.,motion_query
deepseek-extra800-00754,Can you recommend a good book on machine learning?,chat
deepseek-extra800-00755,Show me how you can spin.,motion_query
deepseek-extra800-00756,Act out the motion of drinking.,motion_query
deepseek-extra800-00757,Just give me a verbal summary of the news.,chat
deepseek-extra800-00758,What is the weather like outside?,chat
deepseek-extra800-00759,Can you explain the theory of relativity simply?,chat
deepseek-extra800-00760,Can you multiply 123 by 456?,chat
deepseek-extra800-00761,Can you process images?,chat
deepseek-extra800-00762,Hand me the red book from the shelf.,motion_query
deepseek-extra800-00763,What are some tips for better time management?,chat
deepseek-extra800-00764,Do you have a name?,chat
deepseek-extra800-00765,What are your capabilities as a robot?,chat
deepseek-extra800-00766,Could you tell me a joke?,chat
deepseek-extra800-00767,Can you say that again more slowly?,chat
deepseek-extra800-00768,Can you calculate 15% tip on $45.50?,chat
deepseek-extra800-00769,What do you think about the new policy?,chat
deepseek-extra800-00770,Pick up the fallen book and place it on the desk.,motion_query
deepseek-extra800-00771,Orient your sensors toward the sound.,motion_query
deepseek-extra800-00772,Do you have a favorite color?,chat
deepseek-extra800-00773,I need help planning a surprise party.,chat
deepseek-extra800-00774,Raise your right arm above your head.,motion_query
deepseek-extra800-00775,Move out of my way.,motion_query
deepseek-extra800-00776,Can you listen while I practice my presentation?,chat
deepseek-extra800-00777,Can you repeat that more slowly?,chat
deepseek-extra800-00778,Answer with a wave of your hand.,motion_query
deepseek-extra800-00779,What's the capital of Mongolia?,chat
deepseek-extra800-00780,Act out a sad emotion.,motion_query
deepseek-extra800-00781,What are the steps for CPR?,chat
deepseek-extra800-00782,Wave goodbye to our guest.,motion_query
deepseek-extra800-00783,Follow that person and stay behind them.,motion_query
deepseek-extra800-00784,I need a recipe for chocolate chip cookies.,chat
deepseek-extra800-00785,Follow that person and stop when they stop.,motion_query
deepseek-extra800-00786,Remind me of the meeting time tomorrow.,chat
deepseek-extra800-00787,What steps should I follow to install the software?,chat
deepseek-extra800-00788,Please answer in words only.,chat
deepseek-extra800-00789,Look at the ceiling and then at the floor.,motion_query
deepseek-extra800-00790,Follow that person in red.,motion_query
deepseek-extra800-00791,Gaze at the painting on the wall.,motion_query
deepseek-extra800-00792,Can you give me advice on time management?,chat
deepseek-extra800-00793,Stop and hold your position.,motion_query
deepseek-extra800-00794,Tell me a fun fact about history.,chat
deepseek-extra800-00795,Pick up the red ball from the floor.,motion_query
deepseek-extra800-00796,What are the best exercises for back pain?,chat
deepseek-extra800-00797,Point to the correct answer.,motion_query
deepseek-extra800-00798,Can you describe your programming capabilities?,chat
deepseek-extra800-00799,Act out a dramatic reading of this line.,motion_query
deepseek-extra800-00800,Can you summarize today's news headlines?,chat
