id,utterance,label
deepseek2000-00537,Use your arm to point to the right.,motion_query
deepseek2000-00538,What causes a rainbow?,chat
deepseek2000-00539,Explain the theory of relativity in simple terms.,chat
deepseek2000-00540,Demonstrate how to clap your hands.,motion_query
deepseek2000-00541,Point to the tallest person in the room.,motion_query
deepseek2000-00542,Use your hand to block the light.,motion_query
deepseek2000-00543,Can you list your limitations?,chat
deepseek2000-00544,Respond with a thumbs up if you agree.,motion_query
deepseek2000-00545,Walk to the corner and stop.,motion_query
deepseek2000-00546,Can you compose a short poem about robots?,chat
deepseek2000-00547,What's a good workout routine for beginners?,chat
deepseek2000-00548,Keep your eyes on me.,motion_query
deepseek2000-00549,Look at that painting on the wall.,motion_query
deepseek2000-00550,How do I calculate compound interest?,chat
deepseek2000-00551,What is your maximum speed?,chat
deepseek2000-00552,Mimic my arm movement.,motion_query
deepseek2000-00553,Crouch down to the ground.,motion_query
deepseek2000-00554,Compose a poem about autumn.,chat
deepseek2000-00555,Carry this to the counter.,motion_query
deepseek2000-00556,Turn your head toward the noise.,motion_query
deepseek2000-00557,Tell me about the history of the Eiffel Tower.,chat
deepseek2000-00558,Turn on the light switch.,motion_query
deepseek2000-00559,Step forward and then back.,motion_query
deepseek2000-00560,How do you avoid obstacles?,chat
deepseek2000-00561,Tell me about the Great Wall of China.,chat
deepseek2000-00562,Can you tell me a story?,chat
deepseek2000-00563,Cover your eyes for a surprise.,motion_query
deepseek2000-00564,Move the chair under the table.,motion_query
deepseek2000-00565,Step back two paces.,motion_query
deepseek2000-00566,What are the signs of a good leader?,chat
deepseek2000-00567,Can you write a thank-you note for me?,chat
deepseek2000-00568,How can I be more productive?,chat
deepseek2000-00569,Move closer so I can see you.,motion_query
deepseek2000-00570,Guide me through the obstacle course.,motion_query
deepseek2000-00571,Crouch down and pick up the item.,motion_query
deepseek2000-00572,Remain still while I take your photo.,motion_query
deepseek2000-00573,What should I pack for a beach vacation?,chat
deepseek2000-00574,Wave your hand at the camera.,motion_query
deepseek2000-00575,Can you describe the painting in the living room?,chat
deepseek2000-00576,What's your favorite hobby?,chat
deepseek2000-00577,Reach out and touch my hand.,motion_query
deepseek2000-00578,Place the cup on the coaster.,motion_query
deepseek2000-00579,How do I make coffee?,chat
deepseek2000-00580,Can you help me plan a dinner menu?,chat
deepseek2000-00581,Spin around slowly.,motion_query
deepseek2000-00582,Stop what you are doing.,motion_query
deepseek2000-00583,Move to the other side of the room.,motion_query
deepseek2000-00584,Mimic my actions.,motion_query
deepseek2000-00585,I'm feeling sad today.,chat
deepseek2000-00586,How do I build a website?,chat
deepseek2000-00587,Gesture for me to follow you.,motion_query
deepseek2000-00588,Tilt your head to the side.,motion_query
deepseek2000-00589,Point to the closest chair.,motion_query
deepseek2000-00590,Describe the painting 'Starry Night'.,chat
deepseek2000-00591,Lift the box from the floor.,motion_query
deepseek2000-00592,Bow to the audience.,motion_query
deepseek2000-00593,What should I do if my computer crashes?,chat
deepseek2000-00594,What should I do if my phone gets wet?,chat
deepseek2000-00595,What is the difference between weather and climate?,chat
deepseek2000-00596,Copy my hand gesture.,motion_query
deepseek2000-00597,Can you help me practice my English?,chat
deepseek2000-00598,Wave goodbye to the visitor.,motion_query
deepseek2000-00599,Is it rude to ask about salary?,chat
deepseek2000-00600,What's the difference between empathy and sympathy?,chat
deepseek2000-00601,How many calories are in an apple?,chat
deepseek2000-00602,"Just tell me the answer, no gestures.",chat
deepseek2000-00603,How can I learn Spanish quickly?,chat
deepseek2000-00604,Push the button on the panel.,motion_query
deepseek2000-00605,Move your arm in a circle.,motion_query
deepseek2000-00606,Hand me the remote control.,motion_query
deepseek2000-00607,Who wrote 'Pride and Prejudice'?,chat
deepseek2000-00608,Can you explain photosynthesis?,chat
deepseek2000-00609,Point at the door.,motion_query
deepseek2000-00610,Can you explain the concept of relativity?,chat
deepseek2000-00611,What's the news today?,chat
deepseek2000-00612,"My robot vacuum is not charging, what can I do?",chat
deepseek2000-00613,What are the ingredients for a good friendship?,chat
deepseek2000-00614,Come here and stand beside me.,motion_query
deepseek2000-00615,Turn your gaze toward the painting.,motion_query
deepseek2000-00616,Stop moving and hold your position.,motion_query
deepseek2000-00617,Look at me.,motion_query
deepseek2000-00618,Clap your hands twice.,motion_query
deepseek2000-00619,Explain how to change a tire.,chat
deepseek2000-00620,Can you explain how to solve this math problem?,chat
deepseek2000-00621,Can you translate this to Spanish?,chat
deepseek2000-00622,Can you recommend a book for learning Python?,chat
deepseek2000-00623,How do I update your software?,chat
deepseek2000-00624,What's the most popular song right now?,chat
deepseek2000-00625,Hold still while I take a picture.,motion_query
deepseek2000-00626,Act out a scene from that play.,motion_query
deepseek2000-00627,Balance on one foot.,motion_query
deepseek2000-00628,Can you help me plan my day?,chat
deepseek2000-00629,Wave your arm to greet the guests.,motion_query
deepseek2000-00630,Walk to the door.,motion_query
deepseek2000-00631,Can you show me what you can do?,motion_query
deepseek2000-00632,What is the schedule for today?,chat
deepseek2000-00633,Bring me that cup on the table.,motion_query
deepseek2000-00634,Spin around once.,motion_query
deepseek2000-00635,What is the boiling point of water?,chat
deepseek2000-00636,"I'm bored, give me something interesting to think about.",chat
deepseek2000-00637,"I'm feeling anxious, can you calm me down?",chat
deepseek2000-00638,I need tips for better sleep.,chat
deepseek2000-00639,Move closer to me.,motion_query
deepseek2000-00640,Bring me a glass of water from the kitchen.,motion_query
deepseek2000-00641,Can you explain how to reset my password?,chat
deepseek2000-00642,Do you know any good book recommendations?,chat
deepseek2000-00643,Show me the dance move you learned.,motion_query
deepseek2000-00644,Show me how to perform a backflip.,motion_query
deepseek2000-00645,Make a circular motion with your hand.,motion_query
deepseek2000-00646,Demonstrate the dance move again.,motion_query
deepseek2000-00647,How do I make a perfect omelette?,chat
deepseek2000-00648,How does GPS work?,chat
deepseek2000-00649,What are the ethical implications of cloning?,chat
deepseek2000-00650,Cross your arms to show defiance.,motion_query
deepseek2000-00651,Can you help me understand the concept of gravity?,chat
deepseek2000-00652,What is the best way to meditate?,chat
deepseek2000-00653,Bring the book from the shelf to the table.,motion_query
deepseek2000-00654,How do I plant a tree?,chat
deepseek2000-00655,Can you help me brainstorm ideas for a project?,chat
deepseek2000-00656,Raise your left arm.,motion_query
deepseek2000-00657,What's the tallest mountain in the world?,chat
deepseek2000-00658,"I'm feeling anxious, can you help me calm down?",chat
deepseek2000-00659,Freeze in place for 5 seconds.,motion_query
deepseek2000-00660,How many languages do you speak?,chat
deepseek2000-00661,Can you compose a poem for me?,chat
deepseek2000-00662,What are your thoughts on artificial intelligence?,chat
deepseek2000-00663,Act like you're sleeping.,motion_query
deepseek2000-00664,Nod your head if you agree.,motion_query
deepseek2000-00665,Demonstrate how to stretch your legs.,motion_query
deepseek2000-00666,What's the distance to the moon?,chat
deepseek2000-00667,Hold this for a moment.,motion_query
deepseek2000-00668,Can you describe your appearance?,chat
deepseek2000-00669,Stop moving and stand still.,motion_query
deepseek2000-00670,Put the toy inside the drawer.,motion_query
deepseek2000-00671,Can you tell me what my schedule looks like tomorrow?,chat
deepseek2000-00672,Imitate my arm movement.,motion_query
deepseek2000-00673,Show me the gesture for 'stop'.,motion_query
deepseek2000-00674,What is 2/3 divided by 4/5?,chat
deepseek2000-00675,Tell me a joke about robots.,chat
deepseek2000-00676,Turn off the fan.,motion_query
deepseek2000-00677,What are your thoughts on the latest movie?,chat
deepseek2000-00678,What is the meaning of life according to philosophy?,chat
deepseek2000-00679,Can you remember my name?,chat
deepseek2000-00680,Point at the painting you like.,motion_query
deepseek2000-00681,What are the latest advancements in AI?,chat
deepseek2000-00682,What are some healthy breakfast ideas?,chat
deepseek2000-00683,Demonstrate how to use this tool.,motion_query
deepseek2000-00684,What time is it in Tokyo?,chat
deepseek2000-00685,Do you have any suggestions for a gift?,chat
deepseek2000-00686,Pick up the cup.,motion_query
deepseek2000-00687,Answer yes by nodding your head.,motion_query
deepseek2000-00688,Orient towards the sound.,motion_query
deepseek2000-00689,Answer by shaking your head no.,motion_query
deepseek2000-00690,Pick up the trash from the floor.,motion_query
deepseek2000-00691,Place your hand on my shoulder.,motion_query
deepseek2000-00692,What movies are playing near me?,chat
deepseek2000-00693,Show me how to do a push-up.,motion_query
deepseek2000-00694,How long does it take to learn guitar?,chat
deepseek2000-00695,What are the symptoms of allergies?,chat
deepseek2000-00696,Show me how to do a yoga pose.,motion_query
deepseek2000-00697,What updates have been made to your software?,chat
deepseek2000-00698,Gesture towards the exit.,motion_query
deepseek2000-00699,"I'm bored, entertain me with a riddle.",chat
deepseek2000-00700,Tell me about the history of the internet.,chat
deepseek2000-00701,Walk in a circle around me.,motion_query
deepseek2000-00702,Lead me to the nearest exit.,motion_query
deepseek2000-00703,What are the health benefits of green tea?,chat
deepseek2000-00704,Do you know any good restaurants nearby?,chat
deepseek2000-00705,Tell me a fun fact about space.,chat
deepseek2000-00706,Place this cup on the counter.,motion_query
deepseek2000-00707,Fetch the ball from under the chair.,motion_query
deepseek2000-00708,Step back from the edge.,motion_query
deepseek2000-00709,What is the fastest animal on land?,chat
deepseek2000-00710,What's the difference between a virus and a bacteria?,chat
deepseek2000-00711,Stop your arm motion.,motion_query
deepseek2000-00712,Can you understand French?,chat
deepseek2000-00713,Can you write a poem about spring?,chat
deepseek2000-00714,Can you wave goodbye?,motion_query
deepseek2000-00715,Lean forward to show interest.,motion_query
deepseek2000-00716,How do I plant a tomato seedling?,chat
deepseek2000-00717,Stop moving when I say 'halt'.,motion_query
deepseek2000-00718,Can you tell me a joke?,chat
deepseek2000-00719,"Use only words, don't move.",chat
deepseek2000-00720,Close the window.,motion_query
deepseek2000-00721,Make a peace sign with your fingers.,motion_query
deepseek2000-00722,Sit down on that chair.,motion_query
deepseek2000-00723,Bend down and pick up the paper.,motion_query
deepseek2000-00724,What should I eat for breakfast?,chat
deepseek2000-00725,Point at the clock on the wall.,motion_query
deepseek2000-00726,What was the score of the game last night?,chat
deepseek2000-00727,Push the button on the right.,motion_query
deepseek2000-00728,What's the best exercise for back pain?,chat
deepseek2000-00729,Do you have emotions?,chat
deepseek2000-00730,Can you recommend a good recipe for pasta?,chat
deepseek2000-00731,Give me a thumbs up.,motion_query
deepseek2000-00732,Why did the chicken cross the road?,chat
deepseek2000-00733,Can you tell me a joke without moving?,chat
deepseek2000-00734,Show me a thumbs up if you agree.,motion_query
deepseek2000-00735,What is the best way to learn programming?,chat
deepseek2000-00736,Can you recommend a movie for tonight?,chat
deepseek2000-00737,Follow me to the garage.,motion_query
deepseek2000-00738,Act out the scene where you are surprised.,motion_query
deepseek2000-00739,What is a good way to start a conversation?,chat
deepseek2000-00740,Describe the plot of the movie Inception.,chat
deepseek2000-00741,Can you give me a recipe for chocolate cake?,chat
deepseek2000-00742,Walk towards the window.,motion_query
deepseek2000-00743,Can you explain the stock market?,chat
deepseek2000-00744,Blink twice if you need a break.,motion_query
deepseek2000-00745,Can you describe the taste of a lemon?,chat
deepseek2000-00746,Kneel down to pick up the toy.,motion_query
deepseek2000-00747,Explain the concept of blockchain.,chat
deepseek2000-00748,What does this error code mean?,chat
deepseek2000-00749,What is 2 plus 2?,chat
deepseek2000-00750,Explain the difference between AI and ML.,chat
deepseek2000-00751,Take this note and place it on the board.,motion_query
deepseek2000-00752,Act out what a happy robot looks like.,motion_query
deepseek2000-00753,Turn in a circle.,motion_query
deepseek2000-00754,Act out a surprised face.,motion_query
deepseek2000-00755,Hold this object for me.,motion_query
deepseek2000-00756,What are some healthy lunch ideas?,chat
deepseek2000-00757,What tasks can you perform?,chat
deepseek2000-00758,Show me your dance moves.,motion_query
deepseek2000-00759,Gesture that everything is okay.,motion_query
deepseek2000-00760,Bend over and touch your toes.,motion_query
deepseek2000-00761,Show me the size of a basketball with your hands.,motion_query
deepseek2000-00762,Arrange the chairs in a circle.,motion_query
deepseek2000-00763,Explain the concept of gravity.,chat
deepseek2000-00764,Can you translate this sentence to Spanish?,chat
deepseek2000-00765,Bring me that book from the table.,motion_query
deepseek2000-00766,Turn your head to look at the screen.,motion_query
deepseek2000-00767,Point at the map and show the route.,motion_query
deepseek2000-00768,Lead the way to the kitchen.,motion_query
deepseek2000-00769,What is your opinion on renewable energy?,chat
deepseek2000-00770,Bring me that book.,motion_query
deepseek2000-00771,Hold the box steady.,motion_query
deepseek2000-00772,What are the advantages of solar energy?,chat
deepseek2000-00773,What are the signs of a heart attack?,chat
deepseek2000-00774,How do I make a budget?,chat
deepseek2000-00775,Act out a scene from your favorite movie.,motion_query
deepseek2000-00776,What's your favorite song?,chat
deepseek2000-00777,Hand me the cup of water.,motion_query
deepseek2000-00778,Roll over to the corner.,motion_query
deepseek2000-00779,What's the weather forecast for today?,chat
deepseek2000-00780,How do I get to the nearest hospital?,chat
deepseek2000-00781,Why is my phone battery draining fast?,chat
deepseek2000-00782,Sit down on the chair.,motion_query
deepseek2000-00783,What should I have for dinner?,chat
deepseek2000-00784,I have a headache. What should I take?,chat
deepseek2000-00785,Demonstrate how to do a squat.,motion_query
deepseek2000-00786,I need advice on time management.,chat
deepseek2000-00787,Freeze where you are.,motion_query
deepseek2000-00788,Act out a happy dance.,motion_query
deepseek2000-00789,Skip to my lou.,motion_query
deepseek2000-00790,Tell me how to reset my password.,chat
deepseek2000-00791,Can you calculate 15% of 200?,chat
deepseek2000-00792,Can you remind me to buy milk later?,chat
deepseek2000-00793,Can you recommend a book on artificial intelligence?,chat
deepseek2000-00794,Describe how to change a tire without showing me.,chat
deepseek2000-00795,Lift your arm to shoulder height.,motion_query
deepseek2000-00796,Throw the ball gently towards me.,motion_query
deepseek2000-00797,Walk to the door and open it.,motion_query
deepseek2000-00798,Tell me a fun fact about elephants.,chat
deepseek2000-00799,Act like you are tired.,motion_query
deepseek2000-00800,Take this cup to the table.,motion_query
deepseek2000-00801,What programming language are you built with?,chat
deepseek2000-00802,Can you hold this for me?,motion_query
deepseek2000-00803,Do you know any good movies from the 90s?,chat
deepseek2000-00804,Are you capable of dancing?,chat
deepseek2000-00805,Hold your arm up for 10 seconds.,motion_query
deepseek2000-00806,Respond with a thumbs up.,motion_query
deepseek2000-00807,Tell me a fun fact about ancient Rome.,chat
deepseek2000-00808,Act like you are happy.,motion_query
deepseek2000-00809,What is the weather forecast for today?,chat
deepseek2000-00810,Bring me my water bottle from the table.,motion_query
deepseek2000-00811,Set the timer for 10 minutes.,motion_query
deepseek2000-00812,Move the chair to the corner.,motion_query
deepseek2000-00813,What should I wear for an interview?,chat
deepseek2000-00814,How do I fix a syntax error in Python?,chat
deepseek2000-00815,Can you define 'algorithm'?,chat
deepseek2000-00816,Slide the paper across the desk.,motion_query
deepseek2000-00817,Show me how you wave.,motion_query
deepseek2000-00818,Can you define machine learning?,chat
deepseek2000-00819,Explain the theory of relativity.,chat
deepseek2000-00820,Can you draw a circle in the air?,motion_query
deepseek2000-00821,I need advice on how to cook a steak.,chat
deepseek2000-00822,Take three steps to the left.,motion_query
deepseek2000-00823,What are your capabilities? Answer verbally only.,chat
deepseek2000-00824,Slide the cup closer to me.,motion_query
deepseek2000-00825,Describe the plot of Inception.,chat
deepseek2000-00826,Turn your head to the left.,motion_query
deepseek2000-00827,Tell me about the solar system.,chat
deepseek2000-00828,How do I set up a home network?,chat
deepseek2000-00829,Can you explain blockchain technology?,chat
deepseek2000-00830,Turn the lights off.,motion_query
deepseek2000-00831,Pull the door open.,motion_query
deepseek2000-00832,Tell me a joke to lighten the mood.,chat
deepseek2000-00833,"If I want to lose weight, what should I eat?",chat
deepseek2000-00834,Mimic my facial expression.,motion_query
deepseek2000-00835,Bark like a dog.,motion_query
deepseek2000-00836,Answer by raising your arm if you agree.,motion_query
deepseek2000-00837,Press the button on the top.,motion_query
deepseek2000-00838,Turn your wrist clockwise.,motion_query
deepseek2000-00839,Look in the direction of the sound.,motion_query
deepseek2000-00840,Show me how you do a happy dance.,motion_query
deepseek2000-00841,Move forward two meters.,motion_query
deepseek2000-00842,Show me how you would greet someone.,motion_query
deepseek2000-00843,Put the cup on the table.,motion_query
deepseek2000-00844,Can you set a timer for 10 minutes?,chat
deepseek2000-00845,What are the rules of chess?,chat
deepseek2000-00846,Can you recommend a good book on AI?,chat
deepseek2000-00847,Nod your head once for yes.,motion_query
deepseek2000-00848,Pick up the trash and throw it away.,motion_query
deepseek2000-00849,I need some advice on choosing a gift.,chat
deepseek2000-00850,Reach out and touch the wall.,motion_query
deepseek2000-00851,Carry these boxes to the garage.,motion_query
deepseek2000-00852,What are the ingredients for a healthy smoothie?,chat
deepseek2000-00853,Can you tell me about your capabilities in detail?,chat
deepseek2000-00854,Pick up the cup on the counter.,motion_query
deepseek2000-00855,What are the main causes of climate change?,chat
deepseek2000-00856,Fetch the newspaper from the driveway.,motion_query
deepseek2000-00857,Explain the theory of relativity simply.,chat
deepseek2000-00858,I need to calculate 15% of 200.,chat
deepseek2000-00859,Hand me the glass of water.,motion_query
deepseek2000-00860,Respond by tapping your foot.,motion_query
deepseek2000-00861,What is your favorite book?,chat
deepseek2000-00862,Freeze right there.,motion_query
deepseek2000-00863,What movie would you suggest for a rainy day?,chat
deepseek2000-00864,Take this note and place it on the fridge.,motion_query
deepseek2000-00865,Lead the group in a warm-up stretch.,motion_query
deepseek2000-00866,Come here and stand next to me.,motion_query
deepseek2000-00867,What is the difference between RAM and ROM?,chat
deepseek2000-00868,Make a sad face.,motion_query
deepseek2000-00869,"I need emotional support, just listen to me.",chat
deepseek2000-00870,Walk to the other side of the room.,motion_query
deepseek2000-00871,"I feel a bit down today, can you cheer me up?",chat
deepseek2000-00872,Hold this book for me.,motion_query
deepseek2000-00873,Reach toward the book.,motion_query
deepseek2000-00874,What's the history of the Eiffel Tower?,chat
deepseek2000-00875,Step onto the scale.,motion_query
deepseek2000-00876,Pull the lever.,motion_query
deepseek2000-00877,Turn towards the sound.,motion_query
deepseek2000-00878,Can you understand multiple languages?,chat
deepseek2000-00879,Show me a thumbs up.,motion_query
deepseek2000-00880,How do I set goals?,chat
deepseek2000-00881,Demonstrate a yoga tree pose.,motion_query
deepseek2000-00882,How do I tie a tie?,chat
deepseek2000-00883,Nod your head if you understand.,motion_query
deepseek2000-00884,What tasks can you automate?,chat
deepseek2000-00885,Place the item on the shelf.,motion_query
deepseek2000-00886,Tell me a bedtime story.,chat
deepseek2000-00887,Go to the red line on the floor.,motion_query
deepseek2000-00888,Wave goodbye.,motion_query
deepseek2000-00889,Roll forward a little bit.,motion_query
deepseek2000-00890,Walk behind me and follow my path.,motion_query
deepseek2000-00891,Can you list the ingredients for a chocolate cake?,chat
deepseek2000-00892,Show me how to perform the dance move.,motion_query
deepseek2000-00893,Can you describe a scene from a movie?,chat
deepseek2000-00894,Hold this object steady.,motion_query
deepseek2000-00895,Please point to the exit.,motion_query
deepseek2000-00896,How do I get a refund for a faulty product?,chat
deepseek2000-00897,Do a cartwheel.,motion_query
deepseek2000-00898,Move the vase to the center of the table.,motion_query
deepseek2000-00899,Show me how to perform a squat.,motion_query
deepseek2000-00900,Can you give me a list of healthy snacks?,chat
deepseek2000-00901,Can you remind me to buy milk at 5pm?,chat
deepseek2000-00902,Answer with a thumbs up or down.,motion_query
deepseek2000-00903,Act out the scene from the play.,motion_query
deepseek2000-00904,Freeze like a statue.,motion_query
deepseek2000-00905,Raise your hand if you have a question.,motion_query
deepseek2000-00906,Can you suggest a good movie?,chat
deepseek2000-00907,What does 'ubiquitous' mean?,chat
deepseek2000-00908,Can you help me come up with a recipe?,chat
deepseek2000-00909,Act out the scene from the movie.,motion_query
deepseek2000-00910,Point to the nearest fire exit.,motion_query
deepseek2000-00911,How long does it take to cook rice?,chat
deepseek2000-00912,Go to the whiteboard and draw a circle.,motion_query
deepseek2000-00913,Can you tell me a fun fact about Mars?,chat
deepseek2000-00914,Point at the red object.,motion_query
deepseek2000-00915,Stop right there and wait.,motion_query
deepseek2000-00916,"I'm feeling a bit down today, can you cheer me up?",chat
deepseek2000-00917,Tap my shoulder to get my attention.,motion_query
deepseek2000-00918,Can you help me practice a foreign language?,chat
deepseek2000-00919,Bring me the book on the table.,motion_query
deepseek2000-00920,Imitate my movements.,motion_query
deepseek2000-00921,What is the tallest mountain in the world?,chat
deepseek2000-00922,Hold this bag for me.,motion_query
deepseek2000-00923,Can you help me draft an email?,chat
deepseek2000-00924,How do you work?,chat
deepseek2000-00925,Do you have any sensors on your hands?,chat
deepseek2000-00926,"I'm having trouble focusing, any tips?",chat
deepseek2000-00927,I feel sad today. Can you cheer me up?,chat
deepseek2000-00928,Hold this box for me.,motion_query
deepseek2000-00929,Stand up from your chair.,motion_query
deepseek2000-00930,What's the difference between a hurricane and a tornado?,chat
deepseek2000-00931,What's your favorite color?,chat
deepseek2000-00932,Act out a scene from Romeo and Juliet.,motion_query
deepseek2000-00933,Point to the red object.,motion_query
deepseek2000-00934,Kick the ball into the goal.,motion_query
deepseek2000-00935,Point at the red book.,motion_query
deepseek2000-00936,Walk backward until I say stop.,motion_query
deepseek2000-00937,Unlock the drawer.,motion_query
deepseek2000-00938,Do you have any hobbies?,chat
deepseek2000-00939,Point to the tallest building over there.,motion_query
deepseek2000-00940,Tell me about your battery life.,chat
deepseek2000-00941,Stand up and walk to the door.,motion_query
deepseek2000-00942,Can you explain the theory of relativity?,chat
deepseek2000-00943,You are so helpful.,chat
deepseek2000-00944,Do a little dance.,motion_query
deepseek2000-00945,Fetch the blue ball from the corner.,motion_query
deepseek2000-00946,I feel sad today.,chat
deepseek2000-00947,How much battery do you have left?,chat
deepseek2000-00948,Gesture to confirm.,motion_query
deepseek2000-00949,Crawl under the table.,motion_query
deepseek2000-00950,Can you dance?,chat
deepseek2000-00951,Lead me to the exit.,motion_query
deepseek2000-00952,Turn your head to look at the speaker.,motion_query
deepseek2000-00953,Kneel down on one knee.,motion_query
deepseek2000-00954,Look at the ceiling.,motion_query
deepseek2000-00955,Can you help me practice Spanish?,chat
deepseek2000-00956,Can you give me directions to the nearest hospital?,chat
deepseek2000-00957,Shadow my movements.,motion_query
deepseek2000-00958,Do you have a camera?,chat
deepseek2000-00959,Put the box on the shelf.,motion_query
deepseek2000-00960,Point to the sky.,motion_query
deepseek2000-00961,What's the latest news?,chat
deepseek2000-00962,Lead the group to the conference room.,motion_query
deepseek2000-00963,Point to the exit door.,motion_query
deepseek2000-00964,Touch your nose.,motion_query
deepseek2000-00965,Show the class the correct posture.,motion_query
deepseek2000-00966,How can I improve my public speaking skills?,chat
deepseek2000-00967,Point to yourself when I say your name.,motion_query
deepseek2000-00968,Bring the book closer to me.,motion_query
deepseek2000-00969,What's the difference between a comet and an asteroid?,chat
deepseek2000-00970,Imitate my movement.,motion_query
deepseek2000-00971,Can you help me organize my schedule?,chat
deepseek2000-00972,Point to the ceiling.,motion_query
deepseek2000-00973,Can you tell me about the history of the internet?,chat
deepseek2000-00974,Point to the clock on the wall.,motion_query
deepseek2000-00975,Raise your hand if you agree.,motion_query
deepseek2000-00976,Gesture for me to come here.,motion_query
deepseek2000-00977,Can you help me plan a healthy meal?,chat
deepseek2000-00978,How do I save money effectively?,chat
deepseek2000-00979,How do you ensure your movements are safe around children?,chat
deepseek2000-00980,Look at the red light on the panel.,motion_query
deepseek2000-00981,Pull the drawer open.,motion_query
deepseek2000-00982,Can you describe the taste of coffee?,chat
deepseek2000-00983,Imitate my hand wave.,motion_query
deepseek2000-00984,Can you describe the weather outside?,chat
deepseek2000-00985,Hold this pose for five seconds.,motion_query
deepseek2000-00986,Draw a circle in the air with your finger.,motion_query
deepseek2000-00987,What should I cook for dinner?,chat
deepseek2000-00988,Show me the motion for stirring a pot.,motion_query
deepseek2000-00989,What's a good recipe for pasta?,chat
deepseek2000-00990,Can you summarize the plot of '1984'?,chat
deepseek2000-00991,How do I meditate properly?,chat
deepseek2000-00992,Step forward one pace.,motion_query
deepseek2000-00993,Stop right there.,motion_query
deepseek2000-00994,"Hold still, please.",motion_query
deepseek2000-00995,Can you escort the child to the garden?,motion_query
deepseek2000-00996,What's the schedule for today?,chat
deepseek2000-00997,Nod your head once.,motion_query
deepseek2000-00998,Can you explain the theory of relativity in simple terms?,chat
deepseek2000-00999,How are you feeling today?,chat
deepseek2000-01000,Crouch down low.,motion_query
deepseek2000-01001,Can you solve this math problem: 2+2?,chat
deepseek2000-01002,How can I improve my sleep schedule?,chat
deepseek2000-01003,How do I cook pasta?,chat
deepseek2000-01004,Can you point to the exit?,motion_query
deepseek2000-01005,Give me advice on how to negotiate a salary.,chat
deepseek2000-01006,Recommend a movie like Inception.,chat
deepseek2000-01007,Walk over to the table.,motion_query
deepseek2000-01008,Define the word 'serendipity'.,chat
deepseek2000-01009,Stand still for calibration.,motion_query
deepseek2000-01010,Lean forward to hear me better.,motion_query
deepseek2000-01011,Lift the chair slightly.,motion_query
deepseek2000-01012,What do you mean by safe distance?,chat
deepseek2000-01013,Pull the lever gently.,motion_query
deepseek2000-01014,Hand me the book on the shelf.,motion_query
deepseek2000-01015,Should I invest in stocks?,chat
deepseek2000-01016,What is the best way to learn a new skill?,chat
deepseek2000-01017,Do you have any emotions?,chat
deepseek2000-01018,What kind of plant is easy to take care of?,chat
deepseek2000-01019,Can you understand all languages?,chat
deepseek2000-01020,Can you suggest a good book for learning Python?,chat
deepseek2000-01021,Follow me.,motion_query
deepseek2000-01022,How are you today?,chat
deepseek2000-01023,Who is the current president of the United States?,chat
deepseek2000-01024,Take this to the table.,motion_query
deepseek2000-01025,Adjust your grip on that object.,motion_query
deepseek2000-01026,Can you help me with a math problem?,chat
deepseek2000-01027,What's the difference between a virus and bacteria?,chat
deepseek2000-01028,What's the time in Tokyo?,chat
deepseek2000-01029,Where can I find a good coffee shop near here?,chat
deepseek2000-01030,I need help with my homework.,chat
deepseek2000-01031,Stop waving your arm.,motion_query
deepseek2000-01032,Carry this box to the storage room.,motion_query
deepseek2000-01033,Push the button on the machine.,motion_query
deepseek2000-01034,Can you explain how photosynthesis works?,chat
deepseek2000-01035,Wave your hand to say hello.,motion_query
deepseek2000-01036,Face the door.,motion_query
deepseek2000-01037,Lower your head and look at the floor.,motion_query
deepseek2000-01038,Can you remind me to call John at 3 PM?,chat
deepseek2000-01039,Turn around and face the wall.,motion_query
deepseek2000-01040,Act out a happy emotion.,motion_query
deepseek2000-01041,Can you give me some study tips?,chat
deepseek2000-01042,Raise your arm to stop traffic.,motion_query
deepseek2000-01043,"I'm bored, can you tell me a joke?",chat
deepseek2000-01044,Come closer.,motion_query
deepseek2000-01045,Can you remember my favorite color?,chat
deepseek2000-01046,Stand up.,motion_query
deepseek2000-01047,Slide the book across the table.,motion_query
deepseek2000-01048,Raise your left arm if you agree.,motion_query
deepseek2000-01049,Lift the box onto the table.,motion_query
deepseek2000-01050,Translate 'good night' to French.,chat
deepseek2000-01051,Back away from the door.,motion_query
deepseek2000-01052,Translate 'hello' into Spanish.,chat
deepseek2000-01053,Fetch the remote control.,motion_query
deepseek2000-01054,What are some tips for good sleep hygiene?,chat
deepseek2000-01055,Gesture towards the window.,motion_query
deepseek2000-01056,Lower your arm.,motion_query
deepseek2000-01057,How do I find a mentor?,chat
deepseek2000-01058,Walk to the door and stop.,motion_query
deepseek2000-01059,What's the best way to learn a new language?,chat
deepseek2000-01060,Imitate a dog barking.,motion_query
deepseek2000-01061,Follow that person in the red jacket.,motion_query
deepseek2000-01062,What does this button do?,chat
deepseek2000-01063,What is the Pythagorean theorem?,chat
deepseek2000-01064,Stay where you are.,motion_query
deepseek2000-01065,Can you list the planets in order?,chat
deepseek2000-01066,Can you suggest a healthy breakfast?,chat
deepseek2000-01067,Show me how to do a squat.,motion_query
deepseek2000-01068,What time is it?,chat
deepseek2000-01069,Should I invest in stocks or real estate?,chat
deepseek2000-01070,Can you explain how a battery works?,chat
deepseek2000-01071,Shake my hand firmly.,motion_query
