id,utterance,label
deepseek3000-00740,Push the chair in.,motion_query
deepseek3000-00741,How do I fix a clogged sink?,chat
deepseek3000-00742,What movie would you recommend for a family night?,chat
deepseek3000-00743,Can you explain the plot of Inception?,chat
deepseek3000-00744,Stand still until I come back.,motion_query
deepseek3000-00745,What is your name?,chat
deepseek3000-00746,How's your day going?,chat
deepseek3000-00747,Bend over and touch your toes.,motion_query
deepseek3000-00748,Can you give me a recipe for chocolate cake?,chat
deepseek3000-00749,Can you tell me about the history of the wheel?,chat
deepseek3000-00750,I'm feeling lonely. Can you cheer me up?,chat
deepseek3000-00751,Raise your hand to ask a question.,motion_query
deepseek3000-00752,Demonstrate a yoga tree pose.,motion_query
deepseek3000-00753,Put your hand on your heart.,motion_query
deepseek3000-00754,What are some healthy lunch ideas?,chat
deepseek3000-00755,Can you say something in French?,chat
deepseek3000-00756,How do I fix a syntax error in Python?,chat
deepseek3000-00757,Turn left and point to the red object.,motion_query
deepseek3000-00758,Show me how you wave goodbye.,motion_query
deepseek3000-00759,Sweep the floor with your arm.,motion_query
deepseek3000-00760,Pick up the fallen pen.,motion_query
deepseek3000-00761,What causes a rainbow?,chat
deepseek3000-00762,Copy my hand gesture.,motion_query
deepseek3000-00763,Hand me that wrench.,motion_query
deepseek3000-00764,Tell me a story about adventure.,chat
deepseek3000-00765,Pick up that paper from the floor.,motion_query
deepseek3000-00766,I'm feeling sad today.,chat
deepseek3000-00767,Walk to the door and wait.,motion_query
deepseek3000-00768,Put the cup on the counter.,motion_query
deepseek3000-00769,Who wrote Romeo and Juliet?,chat
deepseek3000-00770,Can you give me some tips for public speaking?,chat
deepseek3000-00771,Pick up that ball and hand it to me.,motion_query
deepseek3000-00772,I'm trying to decide between two restaurants. Which one is better?,chat
deepseek3000-00773,Can you recommend a good book on leadership?,chat
deepseek3000-00774,I feel tired today.,chat
deepseek3000-00775,Blink twice if you understand.,motion_query
deepseek3000-00776,Stand still for five seconds.,motion_query
deepseek3000-00777,How do I improve my vocabulary?,chat
deepseek3000-00778,Can you help me plan a workout routine?,chat
deepseek3000-00779,What's the time in Tokyo?,chat
deepseek3000-00780,Back away slowly from the object.,motion_query
deepseek3000-00781,What are the best practices for time management?,chat
deepseek3000-00782,Fetch my slippers.,motion_query
deepseek3000-00783,"I'm feeling sad today, can you cheer me up?",chat
deepseek3000-00784,Do you have any suggestions for a workout routine?,chat
deepseek3000-00785,Raise your arm to stop traffic.,motion_query
deepseek3000-00786,Make a peace sign with your hand.,motion_query
deepseek3000-00787,What are the basic principles of economics?,chat
deepseek3000-00788,Can you give me a fun fact?,chat
deepseek3000-00789,Wave hello to the guests.,motion_query
deepseek3000-00790,Raise your arm to signal the start.,motion_query
deepseek3000-00791,Can you define the term 'robot ethics'?,chat
deepseek3000-00792,I'm feeling anxious. Can you say something calming?,chat
deepseek3000-00793,Hold still while I clean your sensor.,motion_query
deepseek3000-00794,Move to the left so I can pass.,motion_query
deepseek3000-00795,Imitate my dance move.,motion_query
deepseek3000-00796,Push the button on the console.,motion_query
deepseek3000-00797,Tell me a fun fact.,chat
deepseek3000-00798,Can you help me understand this quote?,chat
deepseek3000-00799,Shake my hand to greet me.,motion_query
deepseek3000-00800,Can you calculate 25% of 80?,chat
deepseek3000-00801,How do you calculate area of a circle?,chat
deepseek3000-00802,Turn the handle clockwise.,motion_query
deepseek3000-00803,What are the latest advancements in AI?,chat
deepseek3000-00804,Nod your head if you agree.,motion_query
deepseek3000-00805,Just give me a verbal summary of the news.,chat
deepseek3000-00806,What should I pack for a beach trip?,chat
deepseek3000-00807,I need advice on how to apologize to a friend.,chat
deepseek3000-00808,"Back up a little, you're too close.",motion_query
deepseek3000-00809,Let's plan a surprise party for Sarah.,chat
deepseek3000-00810,I'm feeling sad. Can you cheer me up?,chat
deepseek3000-00811,Point to the red box on the table.,motion_query
deepseek3000-00812,Bend down and pick up the paper.,motion_query
deepseek3000-00813,Pick up that cup and hand it to me.,motion_query
deepseek3000-00814,Do you have feelings?,chat
deepseek3000-00815,What tasks are you capable of performing?,chat
deepseek3000-00816,I need help planning my week.,chat
deepseek3000-00817,Show me how to perform a somersault.,motion_query
deepseek3000-00818,What are some healthy breakfast ideas?,chat
deepseek3000-00819,Circle around the table.,motion_query
deepseek3000-00820,Throw this ball to me.,motion_query
deepseek3000-00821,How do I bake a cake?,chat
deepseek3000-00822,What time is the meeting?,chat
deepseek3000-00823,Raise your voice so I can hear you.,motion_query
deepseek3000-00824,How do I set up a home network?,chat
deepseek3000-00825,Are there any good restaurants nearby?,chat
deepseek3000-00826,What are the signs of burnout?,chat
deepseek3000-00827,Demonstrate a golf swing.,motion_query
deepseek3000-00828,How do you process natural language?,chat
deepseek3000-00829,Can you help me with math homework?,chat
deepseek3000-00830,"If I want to learn Spanish, where should I start?",chat
deepseek3000-00831,Can you update me on today's news?,chat
deepseek3000-00832,Lift your arm.,motion_query
deepseek3000-00833,What should I wear to a job interview?,chat
deepseek3000-00834,Act out a scene from Romeo and Juliet.,motion_query
deepseek3000-00835,What is the difference between RAM and ROM?,chat
deepseek3000-00836,Scan the barcode on the package.,motion_query
deepseek3000-00837,Turn your back to me.,motion_query
deepseek3000-00838,Cover the food with a lid.,motion_query
deepseek3000-00839,Can you solve this equation: 3x + 5 = 20?,chat
deepseek3000-00840,What is the Pythagorean theorem?,chat
deepseek3000-00841,Can you explain the difference between empathy and sympathy?,chat
deepseek3000-00842,Act out pouring a cup of tea.,motion_query
deepseek3000-00843,Can you give me a weather update?,chat
deepseek3000-00844,Pick up the pencil from the floor.,motion_query
deepseek3000-00845,How do I calculate the area of a circle?,chat
deepseek3000-00846,Can you explain quantum physics simply?,chat
deepseek3000-00847,Can you help me plan my itinerary for Paris?,chat
deepseek3000-00848,Lower your right arm slowly.,motion_query
deepseek3000-00849,Please bring me the remote control.,motion_query
deepseek3000-00850,Can you describe your sensors?,chat
deepseek3000-00851,Nod to confirm what I said.,motion_query
deepseek3000-00852,What is the capital of Japan?,chat
deepseek3000-00853,Can you remember what I asked you yesterday?,chat
deepseek3000-00854,Pick up the toy from the floor.,motion_query
deepseek3000-00855,Move forward a few steps.,motion_query
deepseek3000-00856,Back up two meters.,motion_query
deepseek3000-00857,Take this book and put it on the shelf.,motion_query
deepseek3000-00858,Follow that person through the hallway.,motion_query
deepseek3000-00859,Step back two paces.,motion_query
deepseek3000-00860,Bend over and pick up the box.,motion_query
deepseek3000-00861,Place the vase on the table.,motion_query
deepseek3000-00862,Nod your head if you understand.,motion_query
deepseek3000-00863,What's a good recipe for pasta?,chat
deepseek3000-00864,Act out a sad emotion.,motion_query
deepseek3000-00865,Can you explain how a battery works?,chat
deepseek3000-00866,Hold still while I measure.,motion_query
deepseek3000-00867,What's the latest news?,chat
deepseek3000-00868,Spin around slowly.,motion_query
deepseek3000-00869,How do I connect to Wi-Fi?,chat
deepseek3000-00870,Can you give me a step-by-step recipe for pasta?,chat
deepseek3000-00871,Hold this box while I tape it.,motion_query
deepseek3000-00872,How do I change the oil in my car?,chat
deepseek3000-00873,What are the best exercises for back pain?,chat
deepseek3000-00874,Lead the group in a warm-up stretch.,motion_query
deepseek3000-00875,Could you explain the difference between a stroke and a heart attack?,chat
deepseek3000-00876,Kneel down.,motion_query
deepseek3000-00877,Can you explain how a car engine works?,chat
deepseek3000-00878,Can you explain machine learning?,chat
deepseek3000-00879,Bring me that red cup from the table.,motion_query
deepseek3000-00880,Use your arm to block the light.,motion_query
deepseek3000-00881,"I'm feeling stressed, can you suggest a relaxation technique?",chat
deepseek3000-00882,Push the button to start the machine.,motion_query
deepseek3000-00883,"Lower your arm, it's in the way.",motion_query
deepseek3000-00884,What if I ask you two questions at once?,chat
deepseek3000-00885,Is there a good Italian restaurant nearby?,chat
deepseek3000-00886,How do I set up my new phone?,chat
deepseek3000-00887,"I have a headache, what should I take?",chat
deepseek3000-00888,Do a little dance.,motion_query
deepseek3000-00889,Turn towards the door.,motion_query
deepseek3000-00890,What are the ingredients for a healthy smoothie?,chat
deepseek3000-00891,What is the most popular sport in the world?,chat
deepseek3000-00892,Stop and don't move.,motion_query
deepseek3000-00893,How do I motivate myself to study?,chat
deepseek3000-00894,Raise your arm to signal.,motion_query
deepseek3000-00895,Point to the emergency exit sign.,motion_query
deepseek3000-00896,Can you give me a recipe for pasta?,chat
deepseek3000-00897,How do I fix a network connection?,chat
deepseek3000-00898,Point to yourself and then to the door.,motion_query
deepseek3000-00899,Trace the shape in the air.,motion_query
deepseek3000-00900,Can you explain how to reset my password?,chat
deepseek3000-00901,Can you help me plan a weekend itinerary for Paris?,chat
deepseek3000-00902,Mimic my arm movement.,motion_query
deepseek3000-00903,Please raise your right hand.,motion_query
deepseek3000-00904,Hold your position until I say so.,motion_query
deepseek3000-00905,"Hello, how are you today?",chat
deepseek3000-00906,Shake your head 'no'.,motion_query
deepseek3000-00907,"I'm feeling a bit down, can you cheer me up?",chat
deepseek3000-00908,Can you help me plan a trip to Paris?,chat
deepseek3000-00909,Lead me to the conference room.,motion_query
deepseek3000-00910,Lead me to the kitchen.,motion_query
deepseek3000-00911,Describe the plot of the movie Inception.,chat
deepseek3000-00912,I'm feeling sad today. Can you cheer me up?,chat
deepseek3000-00913,Bow like a performer.,motion_query
deepseek3000-00914,How do I install this software?,chat
deepseek3000-00915,Open the drawer on your left.,motion_query
deepseek3000-00916,Gaze toward the window.,motion_query
deepseek3000-00917,How do you calculate the area of a circle?,chat
deepseek3000-00918,Act out being angry.,motion_query
deepseek3000-00919,How do I set a timer?,chat
deepseek3000-00920,How do I create a strong password?,chat
deepseek3000-00921,Gaze at the painting on the wall.,motion_query
deepseek3000-00922,How do I pair my phone via Bluetooth?,chat
deepseek3000-00923,Can you help me plan my vacation itinerary?,chat
deepseek3000-00924,What are the advantages of solar energy?,chat
deepseek3000-00925,"My laptop keeps freezing, any ideas?",chat
deepseek3000-00926,Nod if you understand the instructions.,motion_query
deepseek3000-00927,"Close the window, please.",motion_query
deepseek3000-00928,What is your opinion on artificial intelligence?,chat
deepseek3000-00929,What is the difference between a robot and an AI?,chat
deepseek3000-00930,Who is the current president of the United States?,chat
deepseek3000-00931,Do you have any suggestions for a gift?,chat
deepseek3000-00932,Stand up and stretch.,motion_query
deepseek3000-00933,Lower your voice (but no motion needed).,chat
deepseek3000-00934,I need to calculate 15% of 200.,chat
deepseek3000-00935,Tell me about the history of robotics.,chat
deepseek3000-00936,Can you recommend a book to read?,chat
deepseek3000-00937,Wave goodbye to me.,motion_query
deepseek3000-00938,How do I download a file from the internet?,chat
deepseek3000-00939,Can you escort the child to the garden?,motion_query
deepseek3000-00940,Tell me about your capabilities.,chat
deepseek3000-00941,Show me the way to the conference room by leading.,motion_query
deepseek3000-00942,Sit down on the chair next to me.,motion_query
deepseek3000-00943,How do I get a refund for a faulty product?,chat
deepseek3000-00944,What is the news today?,chat
deepseek3000-00945,Can you remember my favorite color?,chat
deepseek3000-00946,Hold the door open for me.,motion_query
deepseek3000-00947,Gesture to the left to indicate the direction.,motion_query
deepseek3000-00948,Show me how to do a sit-up.,motion_query
deepseek3000-00949,Can you help me with this math problem?,chat
deepseek3000-00950,Look at the screen.,motion_query
deepseek3000-00951,Get down from the ledge.,motion_query
deepseek3000-00952,What does the term 'irony' mean?,chat
deepseek3000-00953,Walk forward three steps.,motion_query
deepseek3000-00954,Can you help me plan a dinner menu?,chat
deepseek3000-00955,Are you capable of dancing?,chat
deepseek3000-00956,Can you guide me through this maze?,motion_query
deepseek3000-00957,How do I set a reminder for my medication?,chat
deepseek3000-00958,What is machine learning?,chat
deepseek3000-00959,Nod your head.,motion_query
deepseek3000-00960,Roll forward.,motion_query
deepseek3000-00961,Bring me my water bottle from the table.,motion_query
deepseek3000-00962,Push the red button.,motion_query
deepseek3000-00963,Imitate my pose.,motion_query
deepseek3000-00964,Answer the question by showing me a number of fingers.,motion_query
deepseek3000-00965,Act out a surprised face.,motion_query
deepseek3000-00966,How many continents are there?,chat
deepseek3000-00967,How do you handle errors?,chat
deepseek3000-00968,"I'm bored, entertain me with a riddle.",chat
deepseek3000-00969,Throw the crumpled paper in the bin.,motion_query
deepseek3000-00970,What should I do if my computer freezes?,chat
deepseek3000-00971,Press the button on the microwave.,motion_query
deepseek3000-00972,Shake my hand firmly.,motion_query
deepseek3000-00973,Can you carry this box to the car?,motion_query
deepseek3000-00974,How should I organize my schedule for tomorrow?,chat
deepseek3000-00975,What are your limitations in terms of movement?,chat
deepseek3000-00976,What's the history of the Eiffel Tower?,chat
deepseek3000-00977,How do I install a new app on my phone?,chat
deepseek3000-00978,What should I do to prepare for a job interview?,chat
deepseek3000-00979,Can you explain the rules of chess?,chat
deepseek3000-00980,I'm bored. Entertain me.,chat
deepseek3000-00981,Point to the tallest building over there.,motion_query
deepseek3000-00982,Where can I find a good coffee shop near here?,chat
deepseek3000-00983,Open the drawer next to you.,motion_query
deepseek3000-00984,Use a hand gesture to tell me yes.,motion_query
deepseek3000-00985,Do you have a name?,chat
deepseek3000-00986,Turn your wrist clockwise.,motion_query
deepseek3000-00987,Can you tell me more about your capabilities?,chat
deepseek3000-00988,Bow as if greeting someone.,motion_query
deepseek3000-00989,Put the cup on the coaster.,motion_query
deepseek3000-00990,Lean forward to show interest.,motion_query
deepseek3000-00991,How do I bake bread from scratch?,chat
deepseek3000-00992,Can you give me a summary of today's news?,chat
deepseek3000-00993,Turn your gaze toward the painting.,motion_query
deepseek3000-00994,Get down from the table.,motion_query
deepseek3000-00995,Come here and stand next to me.,motion_query
deepseek3000-00996,How does a computer processor work?,chat
deepseek3000-00997,Do you have a sense of humor?,chat
deepseek3000-00998,Show me the gesture for hello.,motion_query
deepseek3000-00999,Can you draw a circle in the air?,motion_query
deepseek3000-01000,Hold this book for me.,motion_query
deepseek3000-01001,"I'm bored, entertain me with a story.",chat
deepseek3000-01002,How do I calm a crying baby?,chat
deepseek3000-01003,Please bring me that book.,motion_query
deepseek3000-01004,Pick up that pencil and hand it to me.,motion_query
deepseek3000-01005,Turn your head to the right.,motion_query
deepseek3000-01006,What is your opinion on renewable energy?,chat
deepseek3000-01007,Look at that painting on the wall.,motion_query
deepseek3000-01008,What's the best way to study for an exam?,chat
deepseek3000-01009,Make a peace sign with your fingers.,motion_query
deepseek3000-01010,Can you meditate with me?,chat
deepseek3000-01011,Can you set a timer for 10 minutes?,chat
deepseek3000-01012,Walk over to the table and pick up the book.,motion_query
deepseek3000-01013,Do you prefer cats or dogs?,chat
deepseek3000-01014,Can you help me with this?,chat
deepseek3000-01015,Tap your foot three times.,motion_query
deepseek3000-01016,Nod once if you understand.,motion_query
deepseek3000-01017,Perform a bow to acknowledge the guest.,motion_query
deepseek3000-01018,How do I reset my network settings?,chat
deepseek3000-01019,Can you suggest a workout routine?,chat
deepseek3000-01020,Step back two steps.,motion_query
deepseek3000-01021,"I'm feeling sad, can you tell me a joke?",chat
deepseek3000-01022,Can you suggest a good book for me?,chat
deepseek3000-01023,Can you summarize the plot of Romeo and Juliet?,chat
deepseek3000-01024,I'm feeling stressed. Can you calm me down?,chat
deepseek3000-01025,Can you tell me about your navigation abilities?,chat
deepseek3000-01026,Explain the concept of machine learning.,chat
deepseek3000-01027,Bow respectfully.,motion_query
deepseek3000-01028,Pick up the ball and hand it to me.,motion_query
deepseek3000-01029,Point to the person in the red shirt.,motion_query
deepseek3000-01030,Do you know any fun facts about octopuses?,chat
deepseek3000-01031,What should I include in a cover letter?,chat
deepseek3000-01032,Can you tell me the latest news headlines?,chat
deepseek3000-01033,Show me how to swing a golf club.,motion_query
deepseek3000-01034,Look up at the ceiling.,motion_query
deepseek3000-01035,What movie would you suggest for a rainy day?,chat
deepseek3000-01036,Come closer and look at this object.,motion_query
deepseek3000-01037,How do I remove a stain from a shirt?,chat
deepseek3000-01038,Wag your finger if I'm right.,motion_query
deepseek3000-01039,Move out of the way.,motion_query
deepseek3000-01040,I feel a bit down today. Can you cheer me up?,chat
deepseek3000-01041,Act out the word 'happy'.,motion_query
deepseek3000-01042,Follow that person in the red jacket.,motion_query
deepseek3000-01043,What should I have for dinner?,chat
deepseek3000-01044,How long have you been operating?,chat
deepseek3000-01045,Bend over to pick up the pen.,motion_query
deepseek3000-01046,I'm feeling lonely; talk to me.,chat
deepseek3000-01047,Bring me the remote control from the table.,motion_query
deepseek3000-01048,Can you give me directions to the park?,chat
deepseek3000-01049,Lead the way to the meeting room.,motion_query
deepseek3000-01050,Can you help me write an email?,chat
deepseek3000-01051,Which song is currently popular?,chat
deepseek3000-01052,What is the difference between AI and ML?,chat
deepseek3000-01053,Take a step forward and stop.,motion_query
deepseek3000-01054,Describe the Eiffel Tower.,chat
deepseek3000-01055,Pick up that cup.,motion_query
deepseek3000-01056,Show me how to do a push-up.,motion_query
deepseek3000-01057,Turn the lights off.,motion_query
deepseek3000-01058,Do you prefer classical or jazz music?,chat
deepseek3000-01059,Point to the person who spoke.,motion_query
deepseek3000-01060,"My laptop won't turn on, what should I do?",chat
deepseek3000-01061,Show me 'okay' with a hand sign.,motion_query
deepseek3000-01062,What gestures can you make?,chat
deepseek3000-01063,Show me the way to the exit.,motion_query
deepseek3000-01064,Please step aside.,motion_query
deepseek3000-01065,Can you give me some tips for better sleep?,chat
deepseek3000-01066,Can you debug my code?,chat
deepseek3000-01067,Extend your hand for a handshake.,motion_query
deepseek3000-01068,What is your manufacturing date?,chat
deepseek3000-01069,Can you give me directions to the library?,chat
deepseek3000-01070,Act like you are thinking.,motion_query
deepseek3000-01071,Can you remind me to buy milk?,chat
deepseek3000-01072,Follow that person and stay behind them.,motion_query
deepseek3000-01073,Do you think I should apologize to her?,chat
deepseek3000-01074,What can you carry with your arms?,chat
deepseek3000-01075,How do I reset the router?,chat
deepseek3000-01076,Describe the layout of this room in detail.,chat
deepseek3000-01077,Crawl under the table.,motion_query
deepseek3000-01078,Carry this box to the table.,motion_query
deepseek3000-01079,Explain the theory of relativity.,chat
deepseek3000-01080,Can you describe the painting on the wall?,chat
deepseek3000-01081,Raise your hand if you agree with me.,motion_query
deepseek3000-01082,What's the difference between a turtle and a tortoise?,chat
deepseek3000-01083,Move left and stop at the marker.,motion_query
deepseek3000-01084,How do I improve my memory?,chat
deepseek3000-01085,Look at the painting on the left wall.,motion_query
deepseek3000-01086,Go to the kitchen and check if the oven is on.,motion_query
deepseek3000-01087,Open the door slowly.,motion_query
deepseek3000-01088,Step to the side.,motion_query
deepseek3000-01089,Can you recommend a good book to read?,chat
deepseek3000-01090,Act out a scene from Hamlet.,motion_query
deepseek3000-01091,Can you help me plan my weekend?,chat
deepseek3000-01092,Act out brushing your teeth.,motion_query
deepseek3000-01093,Place the flowers in the vase.,motion_query
deepseek3000-01094,Describe the painting in front of you.,chat
deepseek3000-01095,What's the square of 15?,chat
deepseek3000-01096,Bend forward and touch your toes.,motion_query
deepseek3000-01097,Gesture thumbs up.,motion_query
deepseek3000-01098,Describe the plot of '1984'.,chat
deepseek3000-01099,Can you bring me a glass of water?,motion_query
deepseek3000-01100,What's the difference between a virus and a bacteria?,chat
deepseek3000-01101,Please tell me without demonstrating.,chat
deepseek3000-01102,Hold your position until I return.,motion_query
deepseek3000-01103,Catch the ball.,motion_query
deepseek3000-01104,Follow the red line on the floor.,motion_query
deepseek3000-01105,Can you help me plan a trip to the beach?,chat
deepseek3000-01106,Act out a penguin walking.,motion_query
deepseek3000-01107,I need you to help me concentrate.,chat
deepseek3000-01108,Grab the wrench from the toolbox.,motion_query
deepseek3000-01109,What are the health benefits of meditation?,chat
deepseek3000-01110,Turn left 90 degrees.,motion_query
deepseek3000-01111,Orient your camera toward the whiteboard.,motion_query
deepseek3000-01112,Wave goodbye to the children.,motion_query
deepseek3000-01113,Bow like you're greeting someone.,motion_query
deepseek3000-01114,What's the history of robotics?,chat
deepseek3000-01115,Keep your gaze fixed on the target.,motion_query
deepseek3000-01116,Define the word 'serendipity'.,chat
deepseek3000-01117,How do you work?,chat
deepseek3000-01118,Pick up that pencil.,motion_query
deepseek3000-01119,Wave your hand at me.,motion_query
deepseek3000-01120,Help me draft a apology letter.,chat
deepseek3000-01121,How do I stay motivated to exercise?,chat
deepseek3000-01122,Move the chair to the left.,motion_query
deepseek3000-01123,What are the best practices for cybersecurity?,chat
deepseek3000-01124,Point to the exit door.,motion_query
deepseek3000-01125,Bring me the book on the shelf.,motion_query
deepseek3000-01126,Escort me to the garden.,motion_query
deepseek3000-01127,Freeze your movement now.,motion_query
deepseek3000-01128,What are the main functions of a robot?,chat
deepseek3000-01129,Come closer and look at this screen.,motion_query
deepseek3000-01130,How do I get to the nearest hospital?,chat
deepseek3000-01131,Raise your arm and wave hello.,motion_query
deepseek3000-01132,What does it mean when someone says 'break a leg'?,chat
deepseek3000-01133,Can you calculate 15% tip on $45?,chat
deepseek3000-01134,Can you explain how a microwave works?,chat
deepseek3000-01135,Tell me a fun fact about robots.,chat
deepseek3000-01136,Hold this for me.,motion_query
deepseek3000-01137,Place the box on the shelf.,motion_query
deepseek3000-01138,What tasks can you perform autonomously?,chat
deepseek3000-01139,What steps should I follow to install the software?,chat
deepseek3000-01140,What is the atomic number of gold?,chat
deepseek3000-01141,Hold your hand out for a high-five.,motion_query
deepseek3000-01142,Wave your hand goodbye.,motion_query
deepseek3000-01143,How can I reduce my plastic waste?,chat
deepseek3000-01144,Answer by raising your arm if you agree.,motion_query
deepseek3000-01145,Imitate a penguin walk.,motion_query
deepseek3000-01146,Can you explain the difference between AC and DC?,chat
deepseek3000-01147,Show me how to perform a cartwheel.,motion_query
deepseek3000-01148,Bring me the book from the table.,motion_query
deepseek3000-01149,How do I improve my posture?,chat
deepseek3000-01150,Can you list the ingredients for a salad?,chat
deepseek3000-01151,Walk forward two steps.,motion_query
deepseek3000-01152,Show me how to perform the dance move.,motion_query
deepseek3000-01153,What are your capabilities? Answer verbally only.,chat
deepseek3000-01154,Carry this bag to the car.,motion_query
deepseek3000-01155,Do you have any emotions?,chat
deepseek3000-01156,Lift your arm to wave.,motion_query
deepseek3000-01157,Give me the weather forecast for tomorrow.,chat
deepseek3000-01158,Move to the left so I can see the screen.,motion_query
deepseek3000-01159,Use body language to show confusion.,motion_query
deepseek3000-01160,Can you help me plan my day?,chat
deepseek3000-01161,How do I get over a fear of heights?,chat
deepseek3000-01162,Hold still while I adjust your sensor.,motion_query
deepseek3000-01163,I need a recipe for gluten-free pancakes.,chat
deepseek3000-01164,Hand me the remote control.,motion_query
deepseek3000-01165,Can you solve this math problem: 12 x 15?,chat
deepseek3000-01166,What do you think about artificial intelligence?,chat
deepseek3000-01167,Pick up that fallen piece of paper.,motion_query
deepseek3000-01168,Tell me a story about a distant galaxy.,chat
deepseek3000-01169,Answer by pointing to the correct option.,motion_query
deepseek3000-01170,Wave at the camera.,motion_query
deepseek3000-01171,Tell me a fun fact about dolphins.,chat
deepseek3000-01172,Can you explain how to reset the password?,chat
deepseek3000-01173,Freeze right there.,motion_query
deepseek3000-01174,"I'm bored, can you tell me a joke?",chat
deepseek3000-01175,Pour water into the glass on the table.,motion_query
deepseek3000-01176,Can you describe the weather outside?,chat
deepseek3000-01177,Hand me that book on the shelf.,motion_query
deepseek3000-01178,I need advice on budgeting.,chat
deepseek3000-01179,Imitate my movements.,motion_query
deepseek3000-01180,What should I eat for breakfast to be healthy?,chat
deepseek3000-01181,Go to the kitchen and bring me a glass of water.,motion_query
deepseek3000-01182,Can you translate 'good morning' to Spanish?,chat
deepseek3000-01183,Hand me the cup of water.,motion_query
deepseek3000-01184,Turn your head toward the noise.,motion_query
deepseek3000-01185,What languages do you understand?,chat
deepseek3000-01186,Carry this box to the corner.,motion_query
deepseek3000-01187,Tell me a story about a brave robot.,chat
deepseek3000-01188,What's a good way to apologize to a friend?,chat
deepseek3000-01189,Answer by shaking your head no.,motion_query
deepseek3000-01190,Hold still for a photo.,motion_query
deepseek3000-01191,What should I do if I get lost in a city?,chat
deepseek3000-01192,Hold still while I take a picture.,motion_query
deepseek3000-01193,How fast can you process information?,chat
deepseek3000-01194,Act out a happy emotion.,motion_query
deepseek3000-01195,Carry this box to the storage room.,motion_query
deepseek3000-01196,Show me how to chop an onion.,motion_query
deepseek3000-01197,Walk to the end of the hall and stop.,motion_query
deepseek3000-01198,Turn your head to look at the speaker.,motion_query
deepseek3000-01199,Walk in a circle around the chair.,motion_query
deepseek3000-01200,"I'm feeling a bit down, do you have any advice?",chat
deepseek3000-01201,Demonstrate how to tie a shoelace.,motion_query
deepseek3000-01202,How do I write a cover letter?,chat
deepseek3000-01203,Raise your arm to wave.,motion_query
deepseek3000-01204,How do I get to the airport?,chat
deepseek3000-01205,What are your favorite movies?,chat
deepseek3000-01206,Gesture towards the screen.,motion_query
deepseek3000-01207,Can you explain how you process speech?,chat
deepseek3000-01208,Explain the concept of gravity.,chat
deepseek3000-01209,Lead the way to the kitchen.,motion_query
deepseek3000-01210,Point to the picture on the wall.,motion_query
deepseek3000-01211,How do I meditate?,chat
deepseek3000-01212,Move your gaze to the window.,motion_query
deepseek3000-01213,How do I fix a leaking faucet?,chat
deepseek3000-01214,What do you recommend I cook for dinner with chicken and rice?,chat
deepseek3000-01215,Can you define 'quantum entanglement'?,chat
deepseek3000-01216,Explain the difference between AI and robotics.,chat
deepseek3000-01217,Imitate my gesture.,motion_query
deepseek3000-01218,How long will it take to charge your battery?,chat
deepseek3000-01219,Show me how you dance.,motion_query
deepseek3000-01220,How do I cook pasta al dente?,chat
deepseek3000-01221,Can you recommend a good book on robotics?,chat
deepseek3000-01222,Can you show me what you can do?,motion_query
deepseek3000-01223,How many teeth does an adult have?,chat
deepseek3000-01224,Wave goodbye to the guests.,motion_query
deepseek3000-01225,Show me the motion for stirring a pot.,motion_query
deepseek3000-01226,How do I bake a chocolate cake?,chat
deepseek3000-01227,Answer by bowing.,motion_query
deepseek3000-01228,Fetch the red ball.,motion_query
deepseek3000-01229,What's the capital of Australia?,chat
deepseek3000-01230,Move to the right so I can see the screen.,motion_query
deepseek3000-01231,I need to remember to buy milk. Can you set a reminder?,chat
deepseek3000-01232,I need some motivation to start exercising.,chat
deepseek3000-01233,Do you think AI will replace jobs?,chat
deepseek3000-01234,Nod if you agree with me.,motion_query
deepseek3000-01235,Perform a thumbs down.,motion_query
deepseek3000-01236,How can I improve my cooking skills?,chat
deepseek3000-01237,Pick up the book from the table.,motion_query
deepseek3000-01238,Go to the whiteboard and draw a circle.,motion_query
deepseek3000-01239,Can you help me plan a weekly workout routine?,chat
deepseek3000-01240,Point at the light switch.,motion_query
deepseek3000-01241,Nod to indicate yes.,motion_query
deepseek3000-01242,Act out the scene from the play.,motion_query
deepseek3000-01243,Lift the box onto the shelf.,motion_query
deepseek3000-01244,Make a gesture for 'come here'.,motion_query
deepseek3000-01245,Can you confirm the password policy?,chat
deepseek3000-01246,Come closer so I can see your screen.,motion_query
deepseek3000-01247,Can you remind me to buy milk tomorrow?,chat
deepseek3000-01248,How do I clean your sensors?,chat
deepseek3000-01249,Imitate a cat stretching.,motion_query
deepseek3000-01250,How can I improve my memory?,chat
deepseek3000-01251,Hand me the water bottle.,motion_query
deepseek3000-01252,Cover your eyes.,motion_query
deepseek3000-01253,Let's plan a route for tomorrow's hike.,chat
deepseek3000-01254,Do you know any good recipes for pasta?,chat
deepseek3000-01255,Show me how to salute.,motion_query
deepseek3000-01256,Give me a high-five.,motion_query
deepseek3000-01257,Explain the process of photosynthesis briefly.,chat
deepseek3000-01258,Give me a motivation quote.,chat
deepseek3000-01259,What are your capabilities as a robot?,chat
deepseek3000-01260,"I'm feeling anxious, what should I do?",chat
deepseek3000-01261,"Stop moving, there's a glass on the floor.",motion_query
deepseek3000-01262,What gestures do you know?,chat
deepseek3000-01263,Catch this ball.,motion_query
